#{"t_start": 1626354269.592577, "env_id": null}
r,l,t
50,2,38478.453069
50,2,38479.409374
50,2,38480.368768
100,3,38481.324632
50,2,38482.751535
50,2,38483.704988
50,2,38484.662308
50,2,38485.616233
50,2,38486.570675
50,2,38487.524497
50,2,38488.48064
100,3,38489.436783
50,2,38490.862343
50,2,38491.812976
50,2,38492.765007
50,2,38493.716341
50,2,38494.667661
50,2,38495.618369
100,3,38496.572224
50,2,38497.996081
50,2,38498.947709
50,2,38499.899055
50,2,38500.85526
50,2,38501.811448
100,3,38502.766816
50,2,38504.189774
100,3,38505.143752
100,3,38506.568811
50,2,38507.992599
50,2,38508.943613
50,2,38509.899552
50,2,38510.85263
50,2,38511.804168
50,2,38512.754713
100,3,38513.708667
50,2,38515.132579
50,2,38516.099406
50,2,38517.049746
50,2,38518.001897
100,3,38518.954918
150,4,38520.381273
50,2,38522.281221
100,3,38523.239459
100,3,38524.664991
50,2,38526.089876
50,2,38527.041061
50,2,38527.994233
50,2,38528.945594
50,2,38529.89793
100,3,38530.850801
50,2,38532.276691
50,2,38533.228814
50,2,38534.179723
50,2,38535.130694
50,2,38536.082842
50,2,38537.033797
50,2,38537.985111
50,2,38538.936417
50,2,38539.892431
100,3,38540.847797
100,3,38542.273999
100,3,38543.701303
50,2,38545.127101
50,2,38546.079595
50,2,38547.030539
150,4,38547.984166
50,2,38549.880319
50,2,38550.833034
100,3,38551.787361
50,2,38553.214171
50,2,38554.168586
50,2,38555.123724
50,2,38556.076543
50,2,38557.031591
50,2,38557.986062
50,2,38558.941725
50,2,38559.894653
50,2,38560.848844
50,2,38561.803728
50,2,38562.75526
100,3,38563.709465
50,2,38565.134749
50,2,38566.087305
100,3,38567.041981
50,2,38568.467105
150,4,38569.42325
50,2,38571.321906
100,3,38572.275553
50,2,38573.699878
50,2,38574.652548
50,2,38575.606274
50,2,38576.558808
50,2,38577.510387
50,2,38578.462219
50,2,38579.41591
100,3,38580.369586
50,2,38581.793755
50,2,38582.745609
50,2,38583.69887
50,2,38584.650151
100,3,38585.604187
100,3,38587.030843
50,2,38588.456578
50,2,38589.408153
50,2,38590.360081
50,2,38591.311504
50,2,38592.264673
100,3,38593.216661
50,2,38594.639788
100,3,38595.592479
50,2,38597.016853
50,2,38597.96818
100,3,38598.925358
100,3,38600.35339
150,4,38601.782841
50,2,38603.679123
100,3,38604.632382
50,2,38606.056334
100,3,38607.010498
50,2,38608.435288
50,2,38609.389389
100,3,38610.342954
50,2,38611.769638
50,2,38612.721341
50,2,38613.673409
100,3,38614.62785
50,2,38616.054384
50,2,38617.006826
50,2,38617.957607
150,4,38618.914037
50,2,38620.813022
50,2,38621.764671
50,2,38622.716734
50,2,38623.669133
50,2,38624.623607
50,2,38625.576209
50,2,38626.527912
50,2,38627.479402
50,2,38628.432402
50,2,38629.38397
100,3,38630.338716
50,2,38631.762706
50,2,38632.714712
50,2,38633.665577
50,2,38634.616534
50,2,38635.567799
50,2,38636.520272
50,2,38637.473542
50,2,38638.42788
100,3,38639.383511
50,2,38640.812267
50,2,38641.763876
50,2,38642.714387
50,2,38643.665406
50,2,38644.617575
50,2,38645.568795
50,2,38646.52006
50,2,38647.472832
50,2,38648.430017
50,2,38649.385613
100,3,38650.3417
100,3,38651.767272
50,2,38653.192805
50,2,38654.14527
50,2,38655.097756
50,2,38656.050324
50,2,38657.009857
50,2,38657.966839
100,3,38658.922764
50,2,38660.351392
100,3,38661.310896
50,2,38662.740156
50,2,38663.700591
50,2,38664.662182
50,2,38665.621539
50,2,38666.575174
50,2,38667.535679
100,3,38668.49228
50,2,38669.917715
150,4,38670.874818
150,4,38672.772676
150,4,38674.671195
50,2,38676.567618
50,2,38677.520791
50,2,38678.474741
50,2,38679.427707
50,2,38680.384555
50,2,38681.339696
100,3,38682.295396
100,3,38683.724125
50,2,38685.151232
50,2,38686.105896
50,2,38687.05822
100,3,38688.014945
50,2,38689.443619
50,2,38690.398742
50,2,38691.353211
150,4,38692.310827
50,2,38694.213828
100,3,38695.168364
50,2,38696.596435
50,2,38697.549992
50,2,38698.504682
50,2,38699.458875
50,2,38700.41254
50,2,38701.367645
50,2,38702.323435
50,2,38703.275638
50,2,38704.231073
50,2,38705.184287
100,3,38706.138565
50,2,38707.563324
50,2,38708.515937
50,2,38709.468652
50,2,38710.424656
50,2,38711.383107
50,2,38712.337914
100,3,38713.292071
50,2,38714.72026
100,3,38715.673293
50,2,38717.096942
50,2,38718.048121
50,2,38719.001102
100,3,38719.955588
100,3,38721.381958
50,2,38722.806525
50,2,38723.759716
50,2,38724.712091
50,2,38725.664102
50,2,38726.61517
50,2,38727.567262
100,3,38728.520113
100,3,38729.945055
50,2,38731.370864
50,2,38732.327047
50,2,38733.279592
50,2,38734.23514
100,3,38735.189989
50,2,38736.61693
50,2,38737.568729
50,2,38738.520445
50,2,38739.472295
50,2,38740.424318
50,2,38741.376174
50,2,38742.327275
50,2,38743.277658
50,2,38744.229965
50,2,38745.181185
50,2,38746.132422
100,3,38747.085482
50,2,38748.514009
50,2,38749.466092
50,2,38750.417099
50,2,38751.367879
150,4,38752.323639
50,2,38754.21973
150,4,38755.174384
50,2,38757.074147
50,2,38758.026974
50,2,38758.978874
50,2,38759.931066
50,2,38760.883758
100,3,38761.839642
50,2,38763.263646
50,2,38764.216009
50,2,38765.167475
100,3,38766.122648
50,2,38767.547022
50,2,38768.499042
50,2,38769.44978
50,2,38770.402248
50,2,38771.353461
50,2,38772.304758
50,2,38773.255907
100,3,38774.209493
50,2,38775.632779
50,2,38776.583976
50,2,38777.535432
100,3,38778.491639
50,2,38779.918732
50,2,38780.873093
50,2,38781.82681
50,2,38782.779772
50,2,38783.731674
50,2,38784.683416
50,2,38785.635002
100,3,38786.591241
50,2,38788.015857
50,2,38788.967391
50,2,38789.91804
50,2,38790.871537
50,2,38791.823166
50,2,38792.774683
50,2,38793.725917
50,2,38794.680188
50,2,38795.634611
50,2,38796.58642
50,2,38797.538026
50,2,38798.492456
150,4,38799.445971
50,2,38801.341099
50,2,38802.292249
50,2,38803.244267
50,2,38804.195288
100,3,38805.152468
100,3,38806.581947
100,3,38808.012212
50,2,38809.436458
50,2,38810.389142
50,2,38811.342051
50,2,38812.295551
100,3,38813.249851
50,2,38814.674037
50,2,38815.626081
100,3,38816.58111
50,2,38818.005258
50,2,38818.957442
50,2,38819.909204
50,2,38820.8624
100,3,38821.817182
50,2,38823.242356
50,2,38824.193714
100,3,38825.148987
50,2,38826.573512
50,2,38827.524332
50,2,38828.475452
50,2,38829.42758
100,3,38830.379903
50,2,38831.80291
50,2,38832.753892
100,3,38833.707498
50,2,38835.131126
100,3,38836.084097
100,3,38837.512828
50,2,38838.940803
50,2,38839.894512
50,2,38840.848973
50,2,38841.80352
50,2,38842.759274
50,2,38843.713056
50,2,38844.665049
100,3,38845.618948
50,2,38847.044371
50,2,38847.995307
50,2,38848.946138
100,3,38849.898373
50,2,38851.32496
100,3,38852.278377
50,2,38853.701995
50,2,38854.655042
50,2,38855.611943
50,2,38856.564171
50,2,38857.516132
50,2,38858.468612
50,2,38859.421669
50,2,38860.374319
100,3,38861.329142
50,2,38862.754735
100,3,38863.714191
50,2,38865.145507
50,2,38866.099165
50,2,38867.0538
50,2,38868.009237
50,2,38868.960912
50,2,38869.912791
50,2,38870.865799
50,2,38871.819552
50,2,38872.772109
50,2,38873.726685
50,2,38874.685083
50,2,38875.641183
50,2,38876.595044
100,3,38877.551723
50,2,38878.976136
50,2,38879.928044
50,2,38880.879506
50,2,38881.830713
100,3,38882.783792
150,4,38884.211749
50,2,38886.111934
50,2,38887.066477
50,2,38888.020145
100,3,38888.974852
100,3,38890.401223
50,2,38891.825546
50,2,38892.777163
100,3,38893.731848
150,4,38895.159913
50,2,38897.056231
50,2,38898.007973
50,2,38898.960731
100,3,38899.914721
50,2,38901.338049
50,2,38902.290176
50,2,38903.243427
50,2,38904.195718
50,2,38905.14786
50,2,38906.104539
50,2,38907.062797
50,2,38908.016608
50,2,38908.970559
50,2,38909.925848
100,3,38910.884113
50,2,38912.311345
100,3,38913.269251
50,2,38914.695123
50,2,38915.650755
50,2,38916.604081
50,2,38917.558589
50,2,38918.510559
50,2,38919.46683
50,2,38920.419762
50,2,38921.37106
50,2,38922.321421
50,2,38923.273565
50,2,38924.224414
50,2,38925.175901
150,4,38926.130535
50,2,38928.027441
50,2,38928.980972
50,2,38929.936487
50,2,38930.890436
50,2,38931.843665
100,3,38932.797577
100,3,38934.223429
50,2,38935.647558
50,2,38936.600202
50,2,38937.552833
50,2,38938.505082
50,2,38939.457493
50,2,38940.4112
50,2,38941.363585
50,2,38942.314551
50,2,38943.266792
50,2,38944.219595
50,2,38945.17038
50,2,38946.121436
50,2,38947.072068
50,2,38948.024062
100,3,38948.976366
100,3,38950.401012
50,2,38951.824147
50,2,38952.77618
50,2,38953.728856
50,2,38954.683291
50,2,38955.635288
50,2,38956.587524
50,2,38957.538041
100,3,38958.491292
50,2,38959.914439
50,2,38960.866918
50,2,38961.818054
50,2,38962.769023
50,2,38963.720542
100,3,38964.676032
100,3,38966.101665
50,2,38967.524715
50,2,38968.475802
50,2,38969.427993
50,2,38970.379154
50,2,38971.331965
50,2,38972.28309
100,3,38973.237061
50,2,38974.663744
50,2,38975.617321
50,2,38976.572725
50,2,38977.527327
50,2,38978.478579
50,2,38979.43062
50,2,38980.382861
50,2,38981.335949
50,2,38982.290973
50,2,38983.243179
50,2,38984.19462
50,2,38985.146846
50,2,38986.098031
100,3,38987.051272
50,2,38988.474924
50,2,38989.427453
50,2,38990.378484
50,2,38991.329949
50,2,38992.297704
50,2,38993.250492
50,2,38994.201587
150,4,38995.156326
50,2,38997.051996
100,3,38998.008797
50,2,38999.435608
50,2,39000.387252
50,2,39001.339883
50,2,39002.293108
50,2,39003.243857
50,2,39004.194972
50,2,39005.14667
50,2,39006.098985
50,2,39007.050541
50,2,39008.003715
50,2,39008.957705
50,2,39009.912949
50,2,39010.867168
50,2,39011.81892
100,3,39012.772337
100,3,39014.199632
50,2,39015.625178
100,3,39016.57874
100,3,39018.006355
100,3,39019.434928
50,2,39020.863643
50,2,39021.822374
50,2,39022.77987
50,2,39023.740392
50,2,39024.695237
50,2,39025.647697
50,2,39026.599202
50,2,39027.553029
50,2,39028.506058
50,2,39029.457548
50,2,39030.408992
100,3,39031.364487
100,3,39032.789288
50,2,39034.212252
50,2,39035.163632
50,2,39036.115637
50,2,39037.06705
50,2,39038.018575
50,2,39038.970078
50,2,39039.922353
50,2,39040.87538
50,2,39041.82995
100,3,39042.785911
50,2,39044.214705
50,2,39045.167523
50,2,39046.120254
50,2,39047.071927
50,2,39048.024218
100,3,39048.977391
150,4,39050.404981
100,3,39052.302561
50,2,39053.727441
100,3,39054.68
50,2,39056.103471
50,2,39057.05487
50,2,39058.007426
50,2,39058.958872
50,2,39059.911732
50,2,39060.866354
50,2,39061.821114
200,5,39062.781288
50,2,39065.150961
50,2,39066.103431
50,2,39067.05652
50,2,39068.008938
50,2,39068.961239
100,3,39069.915635
50,2,39071.346573
100,3,39072.305412
100,3,39073.734792
50,2,39075.161854
50,2,39076.117083
50,2,39077.072283
50,2,39078.026131
50,2,39078.98011
50,2,39079.936689
50,2,39080.892107
50,2,39081.843766
100,3,39082.797472
50,2,39084.223655
100,3,39085.17769
50,2,39086.601776
100,3,39087.554038
50,2,39088.978406
100,3,39089.931492
50,2,39091.357096
50,2,39092.311756
50,2,39093.267222
50,2,39094.219397
50,2,39095.171918
150,4,39096.127841
100,3,39098.027942
50,2,39099.453175
100,3,39100.406788
50,2,39101.831437
50,2,39102.783405
50,2,39103.734205
50,2,39104.685401
50,2,39105.63644
100,3,39106.591798
50,2,39108.017341
50,2,39108.974765
50,2,39109.926224
100,3,39110.879958
50,2,39112.303313
100,3,39113.256254
50,2,39114.679942
100,3,39115.633914
50,2,39117.061454
100,3,39118.01519
100,3,39119.441742
50,2,39120.86784
50,2,39121.819774
50,2,39122.771922
50,2,39123.722957
50,2,39124.676188
50,2,39125.627173
50,2,39126.578776
50,2,39127.530076
100,3,39128.48454
100,3,39129.913113
100,3,39131.339184
50,2,39132.763214
50,2,39133.71529
50,2,39134.667515
50,2,39135.618709
50,2,39136.571149
50,2,39137.524652
150,4,39138.481016
50,2,39140.377975
150,4,39141.331522
50,2,39143.228279
50,2,39144.179623
50,2,39145.130783
100,3,39146.086379
50,2,39147.514222
50,2,39148.469133
50,2,39149.42266
50,2,39150.374372
50,2,39151.329803
50,2,39152.282502
100,3,39153.236428
100,3,39154.662489
50,2,39156.089828
50,2,39157.04237
50,2,39157.994201
50,2,39158.945915
50,2,39159.899177
50,2,39160.851074
50,2,39161.802987
50,2,39162.753983
50,2,39163.707361
50,2,39164.65896
100,3,39165.613332
50,2,39167.037691
50,2,39167.990998
50,2,39168.942794
100,3,39169.896084
50,2,39171.319163
50,2,39172.271154
100,3,39173.223883
50,2,39174.646753
50,2,39175.597992
50,2,39176.554066
50,2,39177.5073
100,3,39178.460567
50,2,39179.884232
50,2,39180.836163
50,2,39181.78652
50,2,39182.737476
100,3,39183.690245
50,2,39185.114425
50,2,39186.067487
50,2,39187.021783
50,2,39187.97522
50,2,39188.931076
200,5,39189.887912
50,2,39192.256276
50,2,39193.208501
50,2,39194.161532
50,2,39195.113628
50,2,39196.065752
100,3,39197.019656
50,2,39198.446309
100,3,39199.400068
50,2,39200.825783
50,2,39201.777572
150,4,39202.735398
50,2,39204.63393
50,2,39205.587294
100,3,39206.541401
50,2,39207.968166
50,2,39208.92041
50,2,39209.872094
50,2,39210.82595
50,2,39211.780116
50,2,39212.732905
50,2,39213.685686
50,2,39214.637973
100,3,39215.59352
50,2,39217.018211
50,2,39217.970068
50,2,39218.922127
50,2,39219.874568
50,2,39220.82734
50,2,39221.780077
50,2,39222.732493
50,2,39223.686351
50,2,39224.638721
50,2,39225.591578
50,2,39226.543917
50,2,39227.496695
50,2,39228.448833
50,2,39229.401861
50,2,39230.354704
100,3,39231.309737
50,2,39232.734566
50,2,39233.688064
100,3,39234.643297
50,2,39236.069031
50,2,39237.02039
50,2,39237.971413
100,3,39238.924036
50,2,39240.348893
100,3,39241.302319
100,3,39242.728009
100,3,39244.157223
50,2,39245.582989
50,2,39246.53585
50,2,39247.487648
100,3,39248.440083
50,2,39249.864877
50,2,39250.816606
50,2,39251.768085
50,2,39252.719781
100,3,39253.678628
150,4,39255.110066
100,3,39257.010912
50,2,39258.435465
50,2,39259.389498
50,2,39260.341255
100,3,39261.295056
50,2,39262.719073
50,2,39263.670929
50,2,39264.622428
100,3,39265.575342
50,2,39266.998718
50,2,39267.951264
50,2,39268.902558
50,2,39269.8536
50,2,39270.806955
50,2,39271.76329
50,2,39272.716133
50,2,39273.671503
50,2,39274.62495
50,2,39275.577673
50,2,39276.529619
100,3,39277.483091
100,3,39278.909617
50,2,39280.335451
50,2,39281.287299
50,2,39282.239205
50,2,39283.191188
50,2,39284.144337
50,2,39285.096123
50,2,39286.047898
50,2,39287.000196
50,2,39287.953765
50,2,39288.906233
50,2,39289.858524
50,2,39290.816981
50,2,39291.77493
50,2,39292.728138
50,2,39293.680018
50,2,39294.632248
50,2,39295.587094
100,3,39296.541578
50,2,39297.968362
100,3,39298.930828
100,3,39300.363054
50,2,39301.791376
50,2,39302.744117
50,2,39303.695526
50,2,39304.649087
50,2,39305.601629
50,2,39306.554296
50,2,39307.506296
50,2,39308.458274
100,3,39309.411328
50,2,39310.834832
50,2,39311.786133
50,2,39312.739766
50,2,39313.694873
50,2,39314.648774
50,2,39315.600845
50,2,39316.554367
100,3,39317.507874
50,2,39318.930921
100,3,39319.883576
100,3,39321.310607
50,2,39322.734548
50,2,39323.6861
50,2,39324.637239
50,2,39325.589813
100,3,39326.54345
50,2,39327.966421
100,3,39328.918064
50,2,39330.342039
50,2,39331.293947
100,3,39332.246126
50,2,39333.670681
100,3,39334.626462
50,2,39336.052254
50,2,39337.004764
50,2,39337.956355
50,2,39338.910203
50,2,39339.863372
100,3,39340.818304
50,2,39342.247419
50,2,39343.2079
50,2,39344.16251
50,2,39345.114333
50,2,39346.065048
100,3,39347.01921
100,3,39348.444439
50,2,39349.86819
100,3,39350.821297
100,3,39352.252405
50,2,39353.679817
50,2,39354.633191
50,2,39355.585061
100,3,39356.540384
50,2,39357.965731
100,3,39358.92048
100,3,39360.347477
50,2,39361.773156
50,2,39362.725378
50,2,39363.677997
50,2,39364.630405
50,2,39365.583663
50,2,39366.536078
100,3,39367.489403
50,2,39368.9141
50,2,39369.867056
50,2,39370.817909
100,3,39371.771262
100,3,39373.197197
50,2,39374.622206
100,3,39375.574908
50,2,39376.998598
100,3,39377.952089
50,2,39379.377445
50,2,39380.331532
50,2,39381.286004
50,2,39382.240001
50,2,39383.19638
100,3,39384.150733
50,2,39385.575708
50,2,39386.527813
100,3,39387.48331
100,3,39388.909572
50,2,39390.334979
50,2,39391.289098
100,3,39392.244825
50,2,39393.669182
50,2,39394.621249
50,2,39395.574371
50,2,39396.527174
50,2,39397.479709
50,2,39398.432611
50,2,39399.385383
50,2,39400.338568
50,2,39401.290361
50,2,39402.242461
100,3,39403.19651
50,2,39404.623103
50,2,39405.576032
50,2,39406.528873
50,2,39407.485477
50,2,39408.445351
50,2,39409.403241
50,2,39410.361387
50,2,39411.315892
50,2,39412.269544
150,4,39413.225514
50,2,39415.121608
50,2,39416.072562
50,2,39417.025405
100,3,39417.978884
50,2,39419.403134
50,2,39420.357355
50,2,39421.314525
50,2,39422.268899
50,2,39423.224338
50,2,39424.178245
50,2,39425.13487
50,2,39426.087154
50,2,39427.038403
100,3,39427.99036
50,2,39429.414475
50,2,39430.365552
50,2,39431.316417
50,2,39432.269095
50,2,39433.224813
50,2,39434.178268
50,2,39435.132736
50,2,39436.085172
50,2,39437.037463
150,4,39437.993338
50,2,39439.889518
100,3,39440.844025
100,3,39442.271453
100,3,39443.698307
50,2,39445.121794
50,2,39446.072195
50,2,39447.02429
50,2,39447.975514
50,2,39448.926683
100,3,39449.879766
50,2,39451.310012
50,2,39452.26231
100,3,39453.216683
100,3,39454.643371
50,2,39456.067921
100,3,39457.021323
50,2,39458.445606
50,2,39459.397457
50,2,39460.35209
50,2,39461.307067
50,2,39462.259277
100,3,39463.212146
50,2,39464.636637
100,3,39465.590219
50,2,39467.014476
50,2,39467.983059
50,2,39468.939397
50,2,39469.892538
50,2,39470.844866
50,2,39471.796256
100,3,39472.750578
100,3,39474.175967
50,2,39475.600422
50,2,39476.55204
50,2,39477.50497
50,2,39478.459078
50,2,39479.413711
50,2,39480.368263
100,3,39481.326874
50,2,39482.750754
50,2,39483.702863
50,2,39484.655491
100,3,39485.61157
50,2,39487.043059
50,2,39487.995156
50,2,39488.946314
50,2,39489.899518
50,2,39490.851906
50,2,39491.804138
50,2,39492.755301
100,3,39493.708942
50,2,39495.131964
50,2,39496.082969
100,3,39497.035772
100,3,39498.461902
50,2,39499.884865
50,2,39500.836115
50,2,39501.787088
50,2,39502.742085
50,2,39503.697331
50,2,39504.650866
50,2,39505.602278
50,2,39506.555092
100,3,39507.509186
50,2,39508.932841
50,2,39509.884837
50,2,39510.839543
50,2,39511.790812
50,2,39512.741149
50,2,39513.691629
50,2,39514.643577
50,2,39515.59471
100,3,39516.547533
50,2,39517.974476
50,2,39518.929585
50,2,39519.884328
100,3,39520.839939
50,2,39522.267065
150,4,39523.223665
50,2,39525.12052
100,3,39526.074995
50,2,39527.499851
50,2,39528.458564
100,3,39529.419088
50,2,39530.846322
50,2,39531.80078
100,3,39532.757953
50,2,39534.181504
50,2,39535.134141
100,3,39536.088613
50,2,39537.514744
50,2,39538.466679
50,2,39539.418364
50,2,39540.370449
50,2,39541.323387
50,2,39542.275329
50,2,39543.226226
50,2,39544.178499
50,2,39545.130955
50,2,39546.082926
100,3,39547.035921
100,3,39548.461046
50,2,39549.88862
50,2,39550.839699
100,3,39551.792683
50,2,39553.215541
50,2,39554.167418
50,2,39555.118433
50,2,39556.069829
50,2,39557.020737
50,2,39557.976574
150,4,39558.933765
50,2,39560.830484
100,3,39561.783842
50,2,39563.209444
50,2,39564.160635
50,2,39565.112897
50,2,39566.064272
50,2,39567.017671
50,2,39567.970111
50,2,39568.921516
100,3,39569.875805
50,2,39571.302687
50,2,39572.253213
50,2,39573.203994
50,2,39574.154909
100,3,39575.108682
50,2,39576.532045
50,2,39577.485091
50,2,39578.439517
50,2,39579.392992
50,2,39580.344635
50,2,39581.296639
50,2,39582.247747
100,3,39583.203746
50,2,39584.629231
50,2,39585.581885
50,2,39586.537797
50,2,39587.497386
50,2,39588.451387
50,2,39589.405008
50,2,39590.359359
50,2,39591.313851
50,2,39592.268623
50,2,39593.220756
50,2,39594.171964
50,2,39595.125648
100,3,39596.080027
100,3,39597.506032
100,3,39598.932294
100,3,39600.359967
50,2,39601.782693
50,2,39602.733449
50,2,39603.684702
50,2,39604.637271
50,2,39605.588655
50,2,39606.542236
100,3,39607.500229
100,3,39608.933939
50,2,39610.361092
50,2,39611.316907
50,2,39612.270097
50,2,39613.22707
50,2,39614.18047
50,2,39615.132624
50,2,39616.084302
50,2,39617.037136
50,2,39617.988964
100,3,39618.94182
100,3,39620.367388
50,2,39621.792743
50,2,39622.744738
50,2,39623.695908
50,2,39624.647706
100,3,39625.606461
50,2,39627.033767
50,2,39627.988851
50,2,39628.942606
50,2,39629.895572
100,3,39630.851693
50,2,39632.276815
100,3,39633.231252
50,2,39634.657563
100,3,39635.611632
50,2,39637.036988
100,3,39637.992006
50,2,39639.418126
50,2,39640.370714
100,3,39641.323317
100,3,39642.748677
50,2,39644.175153
50,2,39645.126596
50,2,39646.078281
50,2,39647.032597
100,3,39647.989551
50,2,39649.414102
50,2,39650.366609
50,2,39651.319138
50,2,39652.273172
50,2,39653.224859
50,2,39654.177742
50,2,39655.130343
50,2,39656.084639
50,2,39657.037563
50,2,39657.994956
50,2,39658.952226
100,3,39659.914675
50,2,39661.345143
50,2,39662.298092
100,3,39663.255534
50,2,39664.684278
50,2,39665.638403
50,2,39666.591872
100,3,39667.549426
100,3,39668.981943
50,2,39670.407654
50,2,39671.359324
50,2,39672.31172
50,2,39673.265623
50,2,39674.218147
100,3,39675.178066
100,3,39676.604408
50,2,39678.029913
100,3,39678.983983
50,2,39680.409423
100,3,39681.363395
150,4,39682.79247
100,3,39684.691243
50,2,39686.113898
100,3,39687.066317
50,2,39688.490946
50,2,39689.441499
50,2,39690.392087
50,2,39691.344289
50,2,39692.296396
50,2,39693.247514
50,2,39694.198729
50,2,39695.150036
50,2,39696.102659
100,3,39697.059223
100,3,39698.486443
50,2,39699.910974
50,2,39700.865239
50,2,39701.817424
50,2,39702.769781
50,2,39703.721623
50,2,39704.674956
100,3,39705.628928
50,2,39707.053584
50,2,39708.004861
50,2,39708.956826
50,2,39709.907872
50,2,39710.859243
50,2,39711.810589
50,2,39712.76332
50,2,39713.717124
50,2,39714.673882
50,2,39715.628287
50,2,39716.585948
50,2,39717.541717
50,2,39718.49747
50,2,39719.455833
50,2,39720.421942
100,3,39721.384757
50,2,39722.81333
50,2,39723.765495
50,2,39724.718807
50,2,39725.672106
50,2,39726.624482
50,2,39727.576569
100,3,39728.531598
50,2,39729.955965
50,2,39730.907824
50,2,39731.85868
50,2,39732.81066
50,2,39733.761861
50,2,39734.713335
50,2,39735.664921
50,2,39736.616495
50,2,39737.569944
50,2,39738.521069
100,3,39739.473934
50,2,39740.898783
50,2,39741.849725
50,2,39742.800965
50,2,39743.752347
50,2,39744.70563
50,2,39745.65692
50,2,39746.608405
100,3,39747.561334
50,2,39748.985718
50,2,39749.937063
50,2,39750.89027
50,2,39751.841973
50,2,39752.794264
100,3,39753.750193
100,3,39755.178851
50,2,39756.603441
50,2,39757.557003
50,2,39758.508937
50,2,39759.459867
50,2,39760.410366
50,2,39761.363844
50,2,39762.31494
50,2,39763.26579
50,2,39764.217131
50,2,39765.172486
50,2,39766.126344
50,2,39767.080525
50,2,39768.033844
50,2,39768.988941
100,3,39769.944025
50,2,39771.372372
50,2,39772.328137
50,2,39773.282106
50,2,39774.236975
50,2,39775.191619
50,2,39776.144938
50,2,39777.097478
50,2,39778.049507
50,2,39779.001681
50,2,39779.953185
50,2,39780.906524
50,2,39781.858739
50,2,39782.811139
50,2,39783.763276
50,2,39784.720483
50,2,39785.678576
50,2,39786.632971
50,2,39787.584691
100,3,39788.539203
50,2,39789.963157
50,2,39790.913851
50,2,39791.864642
100,3,39792.818611
150,4,39794.245144
50,2,39796.143512
50,2,39797.096459
50,2,39798.049274
150,4,39799.005186
100,3,39800.904756
100,3,39802.330773
50,2,39803.755838
50,2,39804.707874
50,2,39805.659698
50,2,39806.611688
50,2,39807.56583
50,2,39808.516792
50,2,39809.467292
50,2,39810.420517
50,2,39811.372845
50,2,39812.324512
50,2,39813.276012
50,2,39814.231171
50,2,39815.186536
50,2,39816.138134
50,2,39817.09022
50,2,39818.04214
50,2,39818.994955
50,2,39819.946148
50,2,39820.898143
50,2,39821.850479
50,2,39822.802606
50,2,39823.755642
50,2,39824.710109
50,2,39825.661746
50,2,39826.614455
100,3,39827.567751
100,3,39828.993708
100,3,39830.419272
50,2,39831.845028
50,2,39832.796337
50,2,39833.748075
50,2,39834.699726
50,2,39835.652069
50,2,39836.604436
50,2,39837.556498
50,2,39838.507699
50,2,39839.460744
50,2,39840.413097
50,2,39841.364563
50,2,39842.317202
50,2,39843.269709
100,3,39844.223907
50,2,39845.648152
50,2,39846.599971
50,2,39847.552397
50,2,39848.505159
50,2,39849.456811
200,5,39850.415212
50,2,39852.786586
50,2,39853.738541
100,3,39854.692616
50,2,39856.117409
50,2,39857.071085
50,2,39858.022806
50,2,39858.974952
50,2,39859.926903
50,2,39860.881452
50,2,39861.833946
50,2,39862.786601
50,2,39863.739233
50,2,39864.692798
50,2,39865.644891
50,2,39866.597355
50,2,39867.548264
50,2,39868.50171
100,3,39869.456337
50,2,39870.882538
100,3,39871.836732
50,2,39873.264274
100,3,39874.219059
50,2,39875.642438
50,2,39876.593936
50,2,39877.546515
50,2,39878.497317
100,3,39879.450219
50,2,39880.873881
50,2,39881.826195
100,3,39882.779388
100,3,39884.204073
150,4,39885.63461
50,2,39887.532481
50,2,39888.482987
100,3,39889.435977
100,3,39890.861671
50,2,39892.28616
50,2,39893.24077
100,3,39894.19615
50,2,39895.620406
50,2,39896.574158
50,2,39897.526807
50,2,39898.479239
50,2,39899.431586
100,3,39900.38615
50,2,39901.811107
50,2,39902.763218
50,2,39903.715132
150,4,39904.672186
100,3,39906.571606
50,2,39907.996113
100,3,39908.9497
50,2,39910.374382
50,2,39911.325812
50,2,39912.277569
50,2,39913.229067
50,2,39914.1813
150,4,39915.140744
50,2,39917.039965
50,2,39917.992825
150,4,39918.949953
100,3,39920.847976
50,2,39922.272641
50,2,39923.224494
50,2,39924.177314
50,2,39925.131696
50,2,39926.086304
50,2,39927.044293
100,3,39928.004318
50,2,39929.428721
50,2,39930.381426
100,3,39931.336496
50,2,39932.762364
50,2,39933.714306
50,2,39934.666531
50,2,39935.617774
100,3,39936.571218
100,3,39937.996731
100,3,39939.422486
50,2,39940.847704
50,2,39941.803649
100,3,39942.759799
50,2,39944.206441
50,2,39945.160913
50,2,39946.117023
50,2,39947.068838
150,4,39948.024895
50,2,39949.921791
50,2,39950.875378
50,2,39951.82738
50,2,39952.779533
50,2,39953.731593
50,2,39954.685764
100,3,39955.640417
50,2,39957.065625
100,3,39958.019154
100,3,39959.446715
50,2,39960.871219
100,3,39961.825704
50,2,39963.249443
50,2,39964.204037
50,2,39965.155574
50,2,39966.107956
100,3,39967.061557
50,2,39968.487443
50,2,39969.439158
50,2,39970.391984
50,2,39971.343696
50,2,39972.297382
50,2,39973.250629
50,2,39974.202151
